center,left,right,steering,throttle,reverse,speed
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_311.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_311.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_311.jpg,0,1,0,23.70675
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_379.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_379.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_379.jpg,0,1,0,24.48044
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_450.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_450.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_450.jpg,0,1,0,25.05712
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_520.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_520.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_520.jpg,0,1,0,25.82331
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_594.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_594.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_594.jpg,0,1,0,26.583
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_665.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_665.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_665.jpg,0,1,0,27.14892
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_737.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_737.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_737.jpg,0,1,0,27.89771
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_825.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_825.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_825.jpg,0,1,0,28.64063
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_899.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_899.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_899.jpg,-0.15,1,0,29.36861
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_42_969.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_42_969.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_42_969.jpg,0,1,0,29.88891
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_042.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_042.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_042.jpg,0,1,0,30.1897
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_111.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_111.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_111.jpg,0,1,0,30.19024
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_181.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_181.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_181.jpg,0,1,0,30.19023
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_250.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_250.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_250.jpg,0,1,0,30.19025
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_317.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_317.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_317.jpg,0,1,0,30.19028
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_392.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_392.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_392.jpg,0,1,0,30.19023
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_462.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_462.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_462.jpg,0,1,0,30.1903
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_530.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_530.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_530.jpg,-0.15,1,0,30.1843
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_617.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_617.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_617.jpg,0,1,0,30.18296
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_684.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_684.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_684.jpg,0,1,0,30.18953
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_753.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_753.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_753.jpg,0,1,0,30.19011
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_826.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_826.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_826.jpg,0,1,0,30.19022
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_893.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_893.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_893.jpg,0,1,0,30.19027
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_43_961.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_43_961.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_43_961.jpg,0,1,0,30.19027
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_031.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_031.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_031.jpg,-0.05,1,0,30.18977
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_099.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_099.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_099.jpg,-0.25,1,0,30.17508
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_166.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_166.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_166.jpg,-0.4,1,0,30.15775
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_236.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_236.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_236.jpg,0,1,0,30.18903
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_323.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_323.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_323.jpg,0,1,0,30.19
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_414.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_414.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_414.jpg,0,1,0,30.19027
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_499.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_499.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_499.jpg,0,1,0,30.19029
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_588.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_588.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_588.jpg,0,1,0,30.19036
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_657.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_657.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_657.jpg,0,1,0,30.19032
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_744.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_744.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_744.jpg,0,1,0,30.19038
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_810.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_810.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_810.jpg,0,1,0,30.19029
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_898.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_898.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_898.jpg,0,1,0,30.19034
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_44_985.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_44_985.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_44_985.jpg,0,1,0,30.19034
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_074.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_074.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_074.jpg,0,1,0,30.19031
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_162.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_162.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_162.jpg,-0.2,1,0,30.17978
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_247.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_247.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_247.jpg,0,1,0,30.18929
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_330.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_330.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_330.jpg,0,1,0,30.1902
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_416.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_416.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_416.jpg,0,1,0,30.19026
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_503.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_503.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_503.jpg,-0.1,1,0,30.18805
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_589.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_589.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_589.jpg,-0.3,1,0,30.16961
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_674.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_674.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_674.jpg,0,1,0,30.18752
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_758.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_758.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_758.jpg,0,1,0,30.18934
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_839.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_839.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_839.jpg,0,1,0,30.19003
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_45_921.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_45_921.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_45_921.jpg,0,1,0,30.19021
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_005.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_005.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_005.jpg,0,1,0,30.19028
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_086.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_086.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_086.jpg,-0.05,1,0,30.18975
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_169.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_169.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_169.jpg,-0.25,1,0,30.17508
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_248.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_248.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_248.jpg,0,1,0,30.18891
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_331.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_331.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_331.jpg,0,1,0,30.19014
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_411.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_411.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_411.jpg,0,1,0,30.19024
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_490.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_490.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_490.jpg,-0.05,1,0,30.18979
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_570.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_570.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_570.jpg,-0.25,1,0,30.17548
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_651.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_651.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_651.jpg,-0.45,1,0,30.15162
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_717.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_717.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_717.jpg,0,1,0,30.17293
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_799.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_799.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_799.jpg,0,1,0,30.18705
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_887.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_887.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_887.jpg,0,1,0,30.18974
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_46_965.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_46_965.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_46_965.jpg,0,1,0,30.19021
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_048.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_048.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_048.jpg,0,1,0,30.19028
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_126.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_126.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_126.jpg,0,1,0,30.19035
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_198.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_198.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_198.jpg,-0.15,1,0,30.18456
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_278.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_278.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_278.jpg,-0.35,1,0,30.1638
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_357.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_357.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_357.jpg,0,1,0,30.18771
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_432.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_432.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_432.jpg,0,1,0,30.18933
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_514.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_514.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_514.jpg,0,1,0,30.18994
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_581.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_581.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_581.jpg,0,1,0,30.19018
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_654.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_654.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_654.jpg,0,1,0,30.19002
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_736.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_736.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_736.jpg,0,1,0,30.19014
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_821.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_821.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_821.jpg,-0.15,1,0,30.18419
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_903.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_903.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_903.jpg,-0.35,1,0,30.16298
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_47_983.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_47_983.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_47_983.jpg,0,1,0,30.18901
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_062.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_062.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_062.jpg,0,1,0,30.18998
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_133.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_133.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_133.jpg,0,1,0,30.19009
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_214.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_214.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_214.jpg,0,1,0,30.19092
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_287.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_287.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_287.jpg,0,1,0,30.19057
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_354.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_354.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_354.jpg,-0.2,1,0,30.18005
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_427.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_427.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_427.jpg,-0.35,1,0,30.16339
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_512.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_512.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_512.jpg,0,1,0,30.18901
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_591.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_591.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_591.jpg,0,1,0,30.18986
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_671.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_671.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_671.jpg,0,1,0,30.18986
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_756.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_756.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_756.jpg,-0.25,1,0,30.17634
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_838.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_838.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_838.jpg,0,1,0,30.18996
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_915.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_915.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_915.jpg,0,1,0,30.19058
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_48_996.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_48_996.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_48_996.jpg,0,1,0,30.19041
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_065.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_065.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_065.jpg,-0.1,1,0,30.18856
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_143.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_143.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_143.jpg,-0.3,1,0,30.1702
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_219.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_219.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_219.jpg,-0.5000001,1,0,30.14557
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_293.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_293.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_293.jpg,0,1,0,30.18732
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_364.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_364.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_364.jpg,0,1,0,30.18958
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_438.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_438.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_438.jpg,0,1,0,30.19028
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_509.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_509.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_509.jpg,0,1,0,30.19027
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_579.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_579.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_579.jpg,0,1,0,30.19103
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_651.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_651.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_651.jpg,-0.1,1,0,30.18817
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_726.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_726.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_726.jpg,-0.3,1,0,30.16942
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_805.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_805.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_805.jpg,-0.5000001,1,0,30.14535
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_875.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_875.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_875.jpg,0,1,0,30.18091
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_49_944.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_49_944.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_49_944.jpg,0,1,0,30.18693
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_023.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_023.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_023.jpg,0,1,0,30.18983
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_105.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_105.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_105.jpg,0,1,0,30.19023
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_179.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_179.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_179.jpg,0,1,0,30.18877
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_253.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_253.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_253.jpg,0,1,0,30.1907
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_334.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_334.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_334.jpg,-0.2,1,0,30.18001
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_409.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_409.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_409.jpg,-0.35,1,0,30.16331
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_492.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_492.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_492.jpg,0,1,0,30.18955
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_569.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_569.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_569.jpg,0,1,0,30.19006
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_644.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_644.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_644.jpg,0,1,0,30.19115
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_721.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_721.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_721.jpg,-0.05,1,0,30.19006
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_794.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_794.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_794.jpg,-0.25,1,0,30.17509
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_869.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_869.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_869.jpg,0,1,0,30.19223
C:\Users\HP\Data\IMG\center_2020_08_25_13_54_50_942.jpg,C:\Users\HP\Data\IMG\left_2020_08_25_13_54_50_942.jpg,C:\Users\HP\Data\IMG\right_2020_08_25_13_54_50_942.jpg,0,1,0,30.1902
